排名,MovieID,电影名,周票房,总票房,本周人次,上映天数,票价均价,平均上座人数,票房环比变化,场次环比变化,观影人次环比变化,排名变化,口碑指数,票房日期,单周总票房,单周总场次,单周总人次,页面网址,当前时间
7,593366,名侦探柯南2011：沉默的15分钟,158,2726,6,17,28,9,-80,-69,-79,-2,,2011/11/14至2011-11-20,24072,274048,723,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/11/14,11:56.3
8,591775,星空,88,1472,3,18,31,7,-78,-66,-77,-2,,2011/11/14至2011-11-20,24072,274048,723,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/11/14,11:56.3
9,591749,转山,43,404,1,18,29,9,-67,-64,-66,-2,,2011/11/14至2011-11-20,24072,274048,723,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/11/14,11:56.4
10,595601,光棍终结者,17,117,1,10,26,3,-83,-43,-82,-2,,2011/11/14至2011-11-20,24072,274048,723,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/11/14,11:56.4
1,592414,失恋33天,17118,17123,542,6,32,59,0,0,0,0,,2011/11/7至2011-11-13,30176,274960,939,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/11/7,11:56.7
2,592135,铁甲钢拳,5147,5147,154,6,34,29,0,0,0,0,,2011/11/7至2011-11-13,30176,274960,939,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/11/7,11:56.7
3,596384,惊天战神,3051,3051,82,3,37,36,0,0,0,0,,2011/11/7至2011-11-13,30176,274960,939,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/11/7,11:56.7
4,592671,猩球崛起,2818,16903,90,17,31,23,-66,-55,-66,-3,,2011/11/7至2011-11-13,30176,274960,939,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/11/7,11:56.7
5,593366,名侦探柯南2011：沉默的15分钟,788,2569,27,10,29,14,-56,-4,-54,-3,,2011/11/7至2011-11-13,30176,274960,939,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/11/7,11:56.7
6,591775,星空,403,1385,12,11,33,11,-59,-29,-59,-3,,2011/11/7至2011-11-13,30176,274960,939,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/11/7,11:56.7
7,591749,转山,132,361,4,11,30,10,-42,-24,-41,4,,2011/11/7至2011-11-13,30176,274960,939,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/11/7,11:56.8
8,595601,光棍终结者,101,101,4,3,28,9,0,0,0,0,,2011/11/7至2011-11-13,30176,274960,939,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/11/7,11:56.8
9,565984,绿灯侠,83,6312,2,25,33,8,-88,-83,-87,-5,,2011/11/7至2011-11-13,30176,274960,939,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/11/7,11:56.8
10,573717,不明身份,76,763,2,13,31,8,-89,-84,-89,-5,,2011/11/7至2011-11-13,30176,274960,939,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/11/7,11:56.8
1,592671,猩球崛起,8177,14086,264,10,31,30,38,104,38,9999,,2011/10/31至2011-11-06,15218,265075,491,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/31,11:57.1
2,593366,名侦探柯南2011：沉默的15分钟,1781,1781,60,3,30,30,0,0,0,0,,2011/10/31至2011-11-06,15218,265075,491,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/31,11:57.1
3,591775,星空,982,982,30,4,33,19,0,0,0,0,,2011/10/31至2011-11-06,15218,265075,491,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/31,11:57.1
4,565984,绿灯侠,716,6229,19,18,37,10,-67,-59,-67,-2,,2011/10/31至2011-11-06,15218,265075,491,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/31,11:57.2
5,573717,不明身份,685,688,23,6,30,12,0,0,0,0,,2011/10/31至2011-11-06,15218,265075,491,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/31,11:57.2
6,589892,密室之不可靠岸,577,1427,19,11,31,9,-32,-3,-31,-2,,2011/10/31至2011-11-06,15218,265075,491,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/31,11:57.2
7,457021,黄沙武士,368,368,12,4,32,10,0,0,0,0,,2011/10/31至2011-11-06,15218,265075,491,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/31,11:57.2
8,593928,幸福额度,345,2871,11,18,33,8,-70,-59,-70,-5,,2011/10/31至2011-11-06,15218,265075,491,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/31,11:57.2
9,595222,梦游3D,329,871,10,11,33,8,-39,-22,-37,-3,,2011/10/31至2011-11-06,15218,265075,491,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/31,11:57.2
10,596140,黑暗终结者,262,262,9,4,30,12,0,0,0,0,,2011/10/31至2011-11-06,15218,265075,491,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/31,11:57.3
1,592671,猩球崛起,5909,5909,192,3,31,45,0,0,0,0,,2011/10/24至2011-10-30,12986,245899,408,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/24,11:57.6
2,565984,绿灯侠,2176,5512,58,11,38,12,-35,14,-33,-1,,2011/10/24至2011-10-30,12986,245899,408,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/24,11:57.6
3,593928,幸福额度,1149,2526,36,11,32,11,-17,28,-15,9999,,2011/10/24至2011-10-30,12986,245899,408,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/24,11:57.6
4,589892,密室之不可靠岸,848,850,28,4,31,13,0,0,0,0,,2011/10/24至2011-10-30,12986,245899,408,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/24,11:57.6
5,592225,永无止境,681,4386,22,18,31,12,-60,-48,-60,-3,,2011/10/24至2011-10-30,12986,245899,408,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/24,11:57.6
6,595222,梦游3D,542,542,16,4,35,10,0,0,0,0,,2011/10/24至2011-10-30,12986,245899,408,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/24,11:57.7
7,589540,与时尚同居,279,520,10,10,29,7,15,111,24,3,,2011/10/24至2011-10-30,12986,245899,408,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/24,11:57.7
8,587844,白蛇传说,271,16835,10,33,27,11,-76,-65,-75,-4,,2011/10/24至2011-10-30,12986,245899,408,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/24,11:57.7
9,596139,双重身份,194,752,6,13,32,8,-65,-54,-66,-2,,2011/10/24至2011-10-30,12986,245899,408,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/24,11:57.7
10,589389,辛亥革命,178,4647,6,38,32,51,-46,-62,-46,-1,,2011/10/24至2011-10-30,12986,245899,408,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/24,11:57.7
1,565984,绿灯侠,3336,3336,86,4,39,21,0,0,0,0,,2011/10/17至2011-10-23,11264,248438,344,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/17,11:58.0
2,592225,永无止境,1704,3706,55,11,31,15,-15,34,-14,1,,2011/10/17至2011-10-23,11264,248438,344,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/17,11:58.0
3,593928,幸福额度,1377,1377,42,4,33,17,0,0,0,0,,2011/10/17至2011-10-23,11264,248438,344,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/17,11:58.1
4,587844,白蛇传说,1133,16565,39,26,29,15,-57,-50,-53,-3,,2011/10/17至2011-10-23,11264,248438,344,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/17,11:58.1
5,589472,画壁,770,14737,24,25,32,11,-68,-53,-67,-3,,2011/10/17至2011-10-23,11264,248438,344,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/17,11:58.1
6,594218,床下有人,595,1263,21,10,29,11,-11,53,-10,-2,,2011/10/17至2011-10-23,11264,248438,344,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/17,11:58.1
7,596139,双重身份,557,557,18,6,31,10,0,0,0,0,,2011/10/17至2011-10-23,11264,248438,344,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/17,11:58.1
8,351451,一夜迷情,345,778,11,10,32,8,-20,18,-19,-2,,2011/10/17至2011-10-23,11264,248438,344,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/17,11:58.1
9,589389,辛亥革命,329,4468,11,31,31,36,-50,-70,-49,-4,,2011/10/17至2011-10-23,11264,248438,344,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/17,11:58.2
10,589540,与时尚同居,242,242,8,3,31,11,0,0,0,0,,2011/10/17至2011-10-23,11264,248438,344,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/17,11:58.2
1,587844,白蛇传说,2662,15432,83,19,32,16,-60,-31,-59,1,,2011/10/10至2011-10-16,10957,240767,345,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/10,11:58.5
2,589472,画壁,2426,13967,74,18,33,16,-65,-30,-65,-1,,2011/10/10至2011-10-16,10957,240767,345,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/10,11:58.5
3,592225,永无止境,2002,2002,64,4,31,24,0,0,0,0,,2011/10/10至2011-10-16,10957,240767,345,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/10,11:58.5
4,594218,床下有人,668,668,23,3,29,19,0,0,0,0,,2011/10/10至2011-10-16,10957,240767,345,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/10,11:58.5
5,589389,辛亥革命,663,4139,21,24,32,21,-14,-29,-10,9999,,2011/10/10至2011-10-16,10957,240767,345,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/10,11:58.6
6,351451,一夜迷情,432,432,13,3,33,12,0,0,0,0,,2011/10/10至2011-10-16,10957,240767,345,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/10,11:58.6
7,491203,夺命深渊,407,10141,10,38,39,17,-73,-51,-71,-4,,2011/10/10至2011-10-16,10957,240767,345,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/10,11:58.6
8,588808,爱封了,240,241,7,4,32,8,0,0,0,0,,2011/10/10至2011-10-16,10957,240767,345,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/10,11:58.6
9,591782,狂暴飞车,231,4876,7,32,33,11,-54,-23,-52,-3,,2011/10/10至2011-10-16,10957,240767,345,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/10,11:58.6
10,593535,恋爱恐慌症,217,217,7,3,31,10,0,0,0,0,,2011/10/10至2011-10-16,10957,240767,345,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/10,11:58.6
1,589472,画壁,6909,11541,212,11,33,32,50,89,51,1,,2011/10/3至2011-10-09,20147,265618,614,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/3,11:59.1
2,587844,白蛇传说,6633,12770,200,12,33,27,8,58,9,-1,,2011/10/3至2011-10-09,20147,265618,614,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/3,11:59.1
3,491203,夺命深渊,1491,9734,36,31,41,28,11,-18,11,9999,,2011/10/3至2011-10-09,20147,265618,614,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/3,11:59.1
4,594334,洛克王国！圣龙骑士,1436,2442,53,10,27,20,43,139,45,1,,2011/10/3至2011-10-09,20147,265618,614,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/3,11:59.1
5,589389,辛亥革命,773,3477,23,17,34,17,-41,-54,-43,-1,,2011/10/3至2011-10-09,20147,265618,614,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/3,11:59.2
6,591782,狂暴飞车,498,4645,15,25,34,17,-24,-41,-20,9999,,2011/10/3至2011-10-09,20147,265618,614,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/3,11:59.2
7,595854,五月天追梦3DNA,461,2155,12,17,40,17,-27,-57,-28,9999,,2011/10/3至2011-10-09,20147,265618,614,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/3,11:59.2
8,589639,李献计历险记,400,533,12,9,32,10,205,208,212,4,,2011/10/3至2011-10-09,20147,265618,614,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/3,11:59.2
9,332101,美国队长,343,8263,9,31,38,19,-24,-47,-26,-1,,2011/10/3至2011-10-09,20147,265618,614,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/3,11:59.2
10,591755,夏日乐悠悠,217,323,7,10,32,8,106,114,111,3,,2011/10/3至2011-10-09,20147,265618,614,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/10/3,11:59.2
1,587844,白蛇传说,6137,6137,184,5,33,39,0,0,0,0,,2011/9/26至2011-10-02,17678,236288,531,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/26,11:59.7
2,589472,画壁,4619,4631,140,4,33,40,0,0,0,0,,2011/9/26至2011-10-02,17678,236288,531,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/26,11:59.7
3,491203,夺命深渊,1341,8243,32,24,41,21,-26,-35,-26,-2,,2011/9/26至2011-10-02,17678,236288,531,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/26,11:59.8
4,589389,辛亥革命,1306,2703,40,10,33,14,-7,32,-5,-1,,2011/9/26至2011-10-02,17678,236288,531,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/26,11:59.8
5,594334,洛克王国！圣龙骑士,1005,1005,36,3,28,33,0,0,0,0,,2011/9/26至2011-10-02,17678,236288,531,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/26,11:59.8
6,591782,狂暴飞车,657,4147,18,18,36,13,-60,-54,-58,-4,,2011/9/26至2011-10-02,17678,236288,531,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/26,11:59.8
7,595854,五月天追梦3DNA,631,1695,16,10,39,10,-38,13,-34,-2,,2011/9/26至2011-10-02,17678,236288,531,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/26,11:59.8
8,332101,美国队长,452,7921,12,24,37,14,-61,-60,-61,-4,,2011/9/26至2011-10-02,17678,236288,531,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/26,11:59.8
9,593844,紫宅,330,815,12,10,29,9,-32,26,-30,-2,,2011/9/26至2011-10-02,17678,236288,531,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/26,11:59.9
10,589748,全球热恋,184,5790,6,25,32,9,-77,-71,-77,-4,,2011/9/26至2011-10-02,17678,236288,531,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/26,11:59.9
1,491203,夺命深渊,1808,6903,44,17,41,18,-39,-22,-40,1,,2011/9/19至2011-09-25,10485,217764,295,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/19,12:00.2
2,591782,狂暴飞车,1652,3490,44,11,38,14,-10,33,-7,2,,2011/9/19至2011-09-25,10485,217764,295,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/19,12:00.2
3,589389,辛亥革命,1398,1398,42,3,33,19,0,0,0,0,,2011/9/19至2011-09-25,10485,217764,295,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/19,12:00.2
4,332101,美国队长,1157,7469,31,17,37,14,-61,-45,-61,-3,,2011/9/19至2011-09-25,10485,217764,295,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/19,12:00.3
5,595854,五月天追梦3DNA,1022,1064,24,3,42,18,0,0,0,0,,2011/9/19至2011-09-25,10485,217764,295,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/19,12:00.3
6,589748,全球热恋,811,5606,25,18,33,12,-63,-44,-63,-3,,2011/9/19至2011-09-25,10485,217764,295,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/19,12:00.3
7,593844,紫宅,485,485,16,3,29,16,0,0,0,0,,2011/9/19至2011-09-25,10485,217764,295,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/19,12:00.3
8,588262,大武生,467,4183,15,17,32,9,-72,-53,-72,-3,,2011/9/19至2011-09-25,10485,217764,295,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/19,12:00.3
9,425134,亚瑟3：终极对决,414,414,15,3,28,14,0,0,0,0,,2011/9/19至2011-09-25,10485,217764,295,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/19,12:00.3
10,589504,孤胆特工,375,739,13,10,30,8,3,55,7,-3,,2011/9/19至2011-09-25,10485,217764,295,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/19,12:00.4
1,332101,美国队长,2986,6312,80,10,37,19,-10,43,-10,9999,,2011/9/12至2011-09-18,14709,228629,402,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/12,12:00.7
2,491203,夺命深渊,2976,5095,72,10,41,24,40,105,42,1,,2011/9/12至2011-09-18,14709,228629,402,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/12,12:00.7
3,589748,全球热恋,2189,4795,66,11,33,18,-16,12,-15,-1,,2011/9/12至2011-09-18,14709,228629,402,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/12,12:00.7
4,591782,狂暴飞车,1837,1837,47,4,39,20,0,0,0,0,,2011/9/12至2011-09-18,14709,228629,402,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/12,12:00.7
5,588262,大武生,1692,3716,52,10,33,15,-16,38,-15,-1,,2011/9/12至2011-09-18,14709,228629,402,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/12,12:00.8
6,474611,源代码,597,6512,18,20,33,18,-67,-72,-69,-1,,2011/9/12至2011-09-18,14709,228629,402,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/12,12:00.8
7,589504,孤胆特工,364,364,12,3,31,12,0,0,0,0,,2011/9/12至2011-09-18,14709,228629,402,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/12,12:00.8
8,315054,赛车总动员2,237,7415,6,26,37,19,-57,-73,-56,1,,2011/9/12至2011-09-18,14709,228629,402,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/12,12:00.8
9,590196,窃听风云2,228,20842,7,32,33,12,-81,-79,-81,-3,,2011/9/12至2011-09-18,14709,228629,402,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/12,12:00.8
10,589821,飞天,165,6553,4,80,41,50,-44,-50,-55,3,,2011/9/12至2011-09-18,14709,228629,402,http://www.cbooo.cn/BoxOffice/getWeekInfoData?sdate=2011/9/12,12:00.8
